Block number, timestamp, reserve A, reserve B, price
7753946,1663112660,3484955.576741,70421328.27879,20.20723843620566
7753961,1663113098,3485595.576741,70408436.804461,20.19982962862612
7754053,1663115162,3487691.076763,70366260.327206,20.17560006848841
7754117,1663116356,3487745.657085,70365162.45716,20.174969557834682
7754140,1663117013,3487958.657085,70360878.3413,20.17250926939107
7754170,1663117879,3487988.657085,70360274.986722,20.172162786080804
7754195,1663118352,3490476.546736,70310274.986722,20.14346008211121
7754218,1663118809,3490486.546736,70310274.986722,20.14340237250594
7754559,1663125680,3490496.546736,70310074.157574,20.143287127248897
7754585,1663126293,3491496.546736,70289997.034992,20.131767594243247
7754592,1663126511,3492493.832368,70310074.15756,20.1317675942431
7754707,1663128400,3492523.725946,70309474.15756,20.13142348475118
7754743,1663129178,3492533.725946,70309273.447841,20.13130837521026
7754779,1663129993,3492663.271349,70306673.449291,20.12981727326261
7754902,1663132527,3493126.723778,70297373.454562,20.124484169452547
7754968,1663133908,3494126.723778,70277315.068863,20.112984051384416
7755009,1663134675,3490660.268353,70347315.068863,20.15301108121158
7755039,1663135230,3490734.924474,70345815.068863,20.152150361134346
7755139,1663137221,3490989.924474,70340692.060032,20.149210849020278
7755218,1663138843,3490000.588008,70360692.060032,20.16065335398468
7755227,1663139014,3489700.588008,70366758.976736,20.16412503082476
7755309,1663140807,3489900.588008,70362738.479935,20.161817423027898
7755432,1663143505,3489895.643025,70362838.479935,20.161874645324733
7755504,1663144783,3489935.643025,70362034.433563,20.161413169377166
7755713,1663148811,3490435.643025,70351985.404495,20.155646056698004
7755731,1663149260,3490414.678933,70352409.223319,20.155888538958738
7755785,1663150152,3486412.652142,70433409.223319,20.20225838156185
7755849,1663151462,3486365.193647,70432450.454527,20.202258381557947
7755942,1663153412,3486765.193647,70424394.715369,20.197630412189657
7756001,1663154668,3486452.750685,70430724.878879,20.20125609476312
7756008,1663154856,3485582.223888,70448367.93487,20.21136309798144
7756031,1663155335,3485679.223888,70446413.368387,20.21023991123589
7756058,1663156007,3485530.948791,70449419.188622,20.211962029216313
7756073,1663156356,3486030.948791,70439344.966364,20.20617315253419
7756076,1663156388,3487401.948791,70411736.236459,20.19031280890036
7756374,1663162683,3487801.948791,70403685.260376,20.185688950824886
7756406,1663163178,3487881.948791,70402075.286643,20.184764369977138
7756425,1663163561,3488681.948791,70385979.599303,20.175522054595778
7756466,1663164570,3490931.948791,70340749.94248,20.149562058017437
7756496,1663165062,3491131.948791,70336732.349289,20.147256930133228
7756517,1663165587,3492293.180839,70360127.989715,20.147256930133068
7756522,1663165712,3494293.180839,70319977.284307,20.12423504413066
7756678,1663168710,3494373.180839,70318372.211957,20.123314990379345
7756784,1663170952,3504423.180839,70117316.127321,20.0082331696408
7756863,1663172592,3504400.259425,70117776.127321,20.00849530208227
7756868,1663172730,3504426.357613,70118298.312792,20.008495302081986
7756891,1663173379,3504526.357613,70116303.522562,20.007355165198287
7756901,1663173570,3505126.357613,70104337.166137,20.0005163904785
7756914,1663173862,3505226.088866,70106331.842697,20.00051639047842
7756945,1663174530,3505726.088866,70096363.003008,19.994820252965663
7756949,1663174645,3506783.195648,70075296.086304,19.982785412359988
7756971,1663175190,3506933.783059,70072296.086304,19.98107190526475
7756985,1663175477,3507200.636202,70077628.098142,19.981071905264624
7757057,1663177098,3506951.167834,70082628.098142,19.983919006613135
7757114,1663178138,3505953.649367,70102628.098142,19.995309439073456
7757154,1663179013,3505949.510852,70102711.098142,19.99535671610569
7757219,1663180172,3506200.339229,70097711.098142,19.992500232760865
7757234,1663180554,3506702.103453,70087711.098142,19.986787879451644
7757257,1663181009,3506753.103453,70086694.844675,19.986207405266892
7757288,1663181674,3500528.621326,70211694.844675,20.057454870367213
7757290,1663181696,3501076.621326,70200738.043979,20.051185859905896
7757310,1663181981,3501057.067289,70200345.962339,20.051185859903097
7757327,1663182358,3501037.572023,70200738.043979,20.05140950355897
7757419,1663184310,3512037.572023,69981520.93354,19.926188002945914
7757517,1663186220,3499573.300975,70231520.93354,20.068595481047108
7757519,1663186242,3501634.081099,70190312.235351,20.045016300881308
7757542,1663186607,3489243.568339,70440312.235351,20.18784612072324
7757653,1663188661,3489367.782263,70437812.235351,20.186411015026096
7757661,1663188803,3489567.782263,70433787.295,20.184100636475783
7757663,1663188830,3489766.565654,70429787.295,20.181804705267183
7757811,1663191690,3489915.668042,70426787.295,20.18008284266439
7757838,1663192401,3489650.926651,70421444.791784,20.180082842660454
7757959,1663195326,3489700.926651,70420438.829025,20.179505438767258
7758036,1663196627,3490198.040658,70410438.829025,20.17376607539172
7758235,1663200962,3490217.040658,70410056.679449,20.1735467620589
7758305,1663202287,3490028.639278,70413869.045788,20.1757281454157
7758325,1663202615,3490038.582036,70413669.045788,20.175613360901714
7758459,1663205383,3490143.582036,70411557.025055,20.174401244541325
7758466,1663205505,3490292.730097,70408557.206956,20.172679672343484
7758491,1663205992,3490345.730097,70407491.278527,20.172067962038337
7758524,1663206781,3490440.205662,70405591.279586,20.17097762207126
7758637,1663209112,3491390.205662,70386491.520956,20.160018610010987
7758662,1663209643,3491638.428798,70391495.703997,20.16001861001093
7758674,1663209934,3501638.428798,70191072.605173,20.045208559487776
7758680,1663210056,3501783.092723,70188181.605173,20.04355488237691
7758699,1663210501,3501910.031444,70185645.026537,20.04210399363007
7758740,1663211366,3504414.070134,70135645.026537,20.013515418814418
7758746,1663211631,3504824.070134,70127465.055987,20.008840287753962
7758853,1663213685,3504699.504624,70129965.055987,20.010264778323943
7758872,1663214130,3504573.602818,70132492.055987,20.011704704844554
7758922,1663214929,3506198.602818,70100085.574738,19.993187356357165
7758924,1663214944,3505949.273025,70105085.827276,19.996035415192413
7758929,1663215085,3506029.273025,70105085.827276,19.995579148941154
7759010,1663216371,3507829.273025,70069220.119197,19.975094186602856
7759019,1663216632,3512829.273025,70169095.59013,19.975094186602853
7759060,1663217580,3513079.273025,70169095.59013,19.973672706141254
7759073,1663217771,3513067.273025,70169335.99624,19.97380936454975
7759162,1663219678,3514167.273025,70147437.555707,19.961325715529753
7759170,1663219937,3524667.273025,69939093.063584,19.8427504345849
7759240,1663221535,3522641.984287,69979424.461849,19.865607908495186
7759278,1663222333,3522691.984287,69978434.175309,19.86504482578904
7759294,1663222570,3522731.984287,69979228.777102,19.86504482578903
7759704,1663230516,3522809.92369,69980777.046836,19.86504482578895
7759786,1663232118,3522797.37657,69981027.046836,19.86518654529418
7759898,1663234548,3522837.37657,69980234.832165,19.864736106638293
7759938,1663235280,3523737.660503,69980234.832165,19.859660841543917
7759979,1663236280,3522767.004092,69960957.925046,19.8596608415431
7759988,1663236445,3521799.525428,69980234.832165,19.87059011363243
7760028,1663237486,3521999.525428,69976272.860819,19.868336822764153
7760029,1663237548,3521549.525428,69985241.661282,19.873422524925637
7760091,1663238738,3521599.996018,69984241.661282,19.872853742735035
7760103,1663238990,3521899.996018,69978298.195524,19.869473373646112
7760116,1663239234,3522199.121497,69984241.661264,19.869473373646006
7760204,1663240676,3521847.90544,69991241.835816,19.873442498100065
7760249,1663241816,3521826.999955,69990826.371844,19.873442498094967
7760260,1663242073,3521806.130419,69991242.371844,19.873678385447334
7760401,1663244390,3521841.177874,69991938.893692,19.87367838544708
7760493,1663246462,3526895.320812,69891938.893692,19.8168452806818
7760680,1663249938,3526895.866497,69891949.707447,19.816845280681736
7760722,1663250665,3526986.866497,69891734.745763,19.816273037381453
7760756,1663251264,3524698.612227,69937245.387114,19.84204979810338
7760776,1663251834,3524712.612227,69936968.43288,19.8418924113907
7760910,1663254520,3523286.11839,69965369.43288,19.85798685712512
7760930,1663254867,3516121.189253,70108369.43288,19.93912202092628
7760966,1663255583,3516141.189253,70107971.849042,19.938895532217337
7761010,1663256418,3516118.988164,70108415.849042,19.939147703772754
7761112,1663258367,3517118.988164,70088542.153993,19.927827972229196
7761114,1663258407,3517418.988164,70082582.247485,19.92443393389033
7761121,1663258624,3517718.113676,70088542.153986,19.92443393389011
7761141,1663259212,3517818.797857,70086542.153986,19.92329513864717
7761182,1663259931,3517856.55591,70085792.153986,19.922868098826214
7761307,1663262770,3517777.009578,70087381.749705,19.923770483141805
7761457,1663266191,3517728.048979,70086406.269961,19.92377048313987
7761473,1663266504,3517777.348979,70085426.988486,19.923212880095324
7761475,1663266547,3517276.998861,70095426.988486,19.928890164517895
7761479,1663266678,3517366.998861,70093638.814791,19.927871853431515
7761516,1663267270,3517866.998861,70083706.178379,19.922215990846272
7761528,1663267530,3518281.998861,70075464.231281,19.917523454335683
7761632,1663269660,3519294.48748,70055364.231281,19.906081881043246
7761676,1663270469,3519484.48748,70051593.625148,19.903935895823743
7761715,1663271204,3519285.188288,70055572.625148,19.90619369475635
7761750,1663271882,3519221.66598,70054308.137764,19.906193694751515
7761839,1663273796,3515917.780676,69988540.356938,19.906193694746015
7761845,1663273865,3516917.780676,69968699.508045,19.894892025197148
7761887,1663274699,3515660.857022,69993790.080453,19.909141674075588
7761959,1663276287,3515009.970077,70006790.080453,19.916526745703493
7761980,1663276613,3508763.723413,70131790.080453,19.987606920489732
7762192,1663281300,3515392.103187,69999950.582173,19.912416176480605
7762218,1663281850,3509144.56818,70124950.582173,19.9834886308326
7762233,1663282255,3509294.56818,70121962.178806,19.981782895806564
7762440,1663286611,3509590.56818,70116065.810744,19.97841755287846
7762447,1663286750,3511590.56818,70076251.46696,19.955701015360507
7762449,1663286872,3511690.56818,70074261.940055,19.95456620666106
7762453,1663286965,3509606.628811,70115995.940055,19.978306219409326
7762475,1663287287,3511615.97143,70075995.940055,19.95548388838164
7762484,1663287491,3505381.907763,70200995.940055,20.02663270001715
7762629,1663290307,3506381.907763,70181035.064522,20.01522849212283
7762641,1663290653,3506891.907763,70170859.396892,20.009416099070204
7762651,1663290832,3511512.174036,70078808.913318,19.95687482773897
7762657,1663290982,3513512.174036,70039037.488977,19.93419519264753
7762665,1663291144,3513555.174036,70038182.900523,19.933708005521527
7762802,1663293885,3513558.174036,70038123.278854,19.9336740163894
7762868,1663295400,3513068.045424,70047924.108404,19.93924490009409
7762943,1663296890,3515585.00504,69997924.108404,19.91074714679174
7763031,1663298801,3515615.00504,69997328.583024,19.91040784689892
7763213,1663301760,3507010.525179,69826009.879662,19.910407846893484
7763248,1663302588,3507260.525179,69821047.563188,19.907573749350867
7763276,1663303033,3498701.575419,69992366.26655,20.00524044642699
7763537,1663308011,3495216.464541,70062366.26655,20.045215218380118
7764198,1663320729,3493673.709219,70093397.879835,20.062949122831554
7764289,1663322348,3491801.362347,70131095.916703,20.084503280439947
7764384,1663324234,3491836.456733,70131800.770013,20.084503280439733
7764576,1663328186,3492116.13998,70126200.770013,20.08129110230985
7764608,1663328792,3492159.16998,70125339.274935,20.08079696875232
7764627,1663329098,3494159.16998,70085321.015943,20.05785014548841
7764880,1663334153,3494159.16998,70090321.015943,20.059281104914344
7765065,1663337794,3494425.16998,70085001.658208,20.0562319262968
7765085,1663338224,3494575.16998,70085001.658208,20.05537103916672
7765102,1663338535,3494815.16998,70080203.13759,20.052620733585478
7765246,1663341326,3480459.308199,70370163.27888,20.218642727155967
7765318,1663342849,3482865.91861,70321684.27888,20.190752650893074
7765323,1663343019,3489440.91861,70189576.988492,20.114848947335563
7765405,1663344730,3489450.801268,70189775.776664,20.114848947335314
7765421,1663345126,3488976.996076,70199336.272271,20.120320756262693
7765425,1663345198,3489087.797573,70197113.669069,20.119044788124256
7765518,1663347071,3493087.797573,70116970.521444,20.073062741269005
7765558,1663347957,3493056.320047,70117604.278773,20.07342506227599
7765565,1663348093,3494056.320047,70097596.784593,20.061953890786192
7765603,1663348769,3494096.197974,70098396.813725,20.061953890785983
7765748,1663351218,3494111.197974,70098096.788489,20.061781900110727
7765752,1663351273,3494331.197974,70093696.713459,20.059259624302086
7765867,1663353516,3494381.200983,70092696.713459,20.058686411700393
7765935,1663354844,3494481.200983,70090696.919481,20.057540129208434
7765998,1663356301,3495181.200983,70090696.919481,20.05352309052486
7766012,1663356525,3495216.200983,70090696.919481,20.053322280827317
7766015,1663356580,3495315.934081,70092696.899437,20.053322280827242
7766018,1663356643,3495315.934081,70093696.899446,20.053608378000675
7766045,1663357130,3479478.663089,70413696.899446,20.236852620022784
7766073,1663357613,3479518.663089,70412889.863014,20.236388041242407
7766153,1663358949,3479593.011614,70411389.863014,20.235524565085232
7766176,1663359403,3474894.100968,70506889.863014,20.29037081831441
7766215,1663360253,3468395.675911,70639389.863014,20.36658918520305
7766249,1663361065,3469095.675911,70625178.879913,20.358383128584805
7766253,1663361198,3462984.902102,70750178.879913,20.43040350449356
7766273,1663361494,3462554.295305,70741381.409283,20.43040350448908
7766282,1663361651,3463754.295305,70716946.917265,20.416271157893444
7766308,1663362216,3455615.793467,70884319.844938,20.512789639099363
7766430,1663364377,3441698.472288,71171819.844938,20.67927228895907
7766445,1663364653,3442183.571552,71161819.844938,20.67345287248954
7766588,1663367053,3442249.571552,71160459.516397,20.672661303960314
7766620,1663367793,3442177.231153,71161959.516397,20.673531528927235
7766661,1663368959,3442395.569566,71157459.516397,20.670913054122998
7766741,1663370534,3442347.338217,71158459.516397,20.67149317745904
7766842,1663372490,3442387.338217,71157635.1468,20.671013501826444
7766970,1663375173,3430309.526071,71408928.677998,20.81705109561591
7767037,1663376702,3422748.243885,71567154.677998,20.90926634930225
7767053,1663377036,3423048.243885,71560901.262894,20.905606980775627
7767129,1663378429,3424906.243885,71522196.118757,20.882964678655462
7767131,1663378486,3425088.569828,71518400.236517,20.880744768626084
7767334,1663382469,3424706.925147,71510431.21134,20.880744768625867
7767389,1663383819,3424756.925147,71509390.321365,20.88013598754768
7767412,1663384210,3430182.250804,71622671.858859,20.880135987547416
7767494,1663385723,3430682.250804,71612264.623528,20.874059265251176
7767500,1663385842,3431180.823468,71622671.858864,20.87405926525107
7767510,1663386041,3431229.018797,71621668.858864,20.87347375138917
7767597,1663387764,3431327.288797,71619623.834701,20.872279968318136
7767604,1663387954,3431397.288797,71621084.894298,20.87227996831791
7767648,1663388761,3431597.288797,71616923.20351,20.869850736074113
7767686,1663389702,3432799.213157,71591923.20351,20.855260898778273
7767752,1663391086,3437923.507101,71485533.771018,20.793229873604016
7767964,1663395558,3438423.507101,71475169.848699,20.78719206668089
7768055,1663397390,3438394.031251,71474557.128532,20.787192066677484
7768211,1663400344,3438494.031251,71474557.128532,20.78658752318031
7768734,1663410515,3427735.981047,71699557.128532,20.917467834448384
7768833,1663412389,3418893.43777,71885557.128532,21.02597183474075
7768852,1663412739,3409954.951834,72074557.128532,21.136512988175294
7768929,1663414225,3407625.432776,72123976.957853,21.165465037364058
7769018,1663415856,3408125.432776,72113427.516805,21.159264510422343
7769097,1663417618,3408325.432776,72109208.606299,21.15678506308823
7769124,1663418182,3408193.448179,72112009.486843,21.158426181874297
7769188,1663419249,3408293.448179,72109900.05346,21.157186477586674
7769222,1663419844,3409293.448179,72088812.507109,21.14479542546086
7769267,1663420927,3409483.448179,72088812.507109,21.14361709120821
7769374,1663423074,3408964.17631,72099826.507109,21.150068694811793
7769455,1663424651,3399562.312838,72299826.507109,21.267392638775355
7769462,1663424829,3399867.312838,72293359.990438,21.26358276320259
7769585,1663427054,3399892.312838,72292829.999524,21.263270523759278
7769656,1663428602,3399942.312838,72292829.999524,21.262957823298986
7769692,1663429359,3399976.312838,72292109.234966,21.262533201186606
7769700,1663429567,3400176.312838,72287869.734482,21.260035681545588
7769880,1663433090,3397364.909354,72347869.734482,21.295289633234823
7769894,1663433351,3397514.909354,72344685.164101,21.29341212452738
7769896,1663433372,3402231.8489,72244685.164101,21.234497933307793
7769929,1663434185,3405441.7834,72176792.164101,21.194545892967678
7769934,1663434265,3404397.806574,72198992.164101,21.20756629107282
7769954,1663434821,3405107.376999,72183992.164101,21.198741822855062
7769979,1663435378,3405392.376999,72177969.150207,21.19519901369304
7770088,1663437676,3405417.230572,72178495.926632,21.195199013692765
7770121,1663438237,3405890.520778,72168495.926632,21.18931759149637
7770273,1663441193,3405990.520778,72166383.413508,21.188075237808846
7770337,1663442526,3405890.036292,72164254.340654,21.188075237807556
7770338,1663442569,3406043.036292,72161022.435218,21.18617459213796
7770344,1663442716,3396992.692885,71969280.279672,21.186174592136048
7770356,1663443027,3392293.303909,72069280.279672,21.245002664311276
7770370,1663443360,3387847.982089,71974839.405759,21.245002664310277
7770372,1663443407,3388027.982089,71971026.979532,21.242748690391835
7770378,1663443586,3388500.213072,71961026.979532,21.236837082649153
7770493,1663446033,3388854.472597,71953526.979532,21.232403917419166
7770506,1663446347,3374825.828725,72253526.979532,21.409557306496374
7770508,1663446370,3376941.990341,72208385.035427,21.38277330258062
7770521,1663446643,3377191.990341,72203055.772531,21.379612405524078
7770531,1663446929,3377058.861911,72200209.538278,21.379612405518323
7770542,1663447173,3376926.138082,72203055.772535,21.381295539245738
7770613,1663448571,3376918.531043,72202893.124179,21.381295539243673
7770616,1663448639,3365245.557797,71953309.83338,21.381295539242313
7770641,1663449328,3342091.203001,72453309.83338,21.67903430293022
7770649,1663449573,3344193.659252,72407895.83338,21.65182498718557
7770652,1663449592,3343752.449771,72417478.83338,21.65754789602908
7770714,1663450624,3343775.649771,72416977.8891,21.65724781627006
7770769,1663452166,3345275.649771,72384603.954198,21.637859337287516
7770795,1663452502,3344063.545782,72410919.743672,21.653571695731312
7770854,1663453558,3344071.057169,72411082.392028,21.653571695731028
7770860,1663453656,3355616.524906,72661083.005431,21.65357169573077
7770879,1663453998,3356816.524906,72635185.905518,21.63811616351358
7770901,1663454403,3352442.89782,72715264.17999,21.69023198792579
7770918,1663454970,3352797.89782,72707588.05814,21.685645921400365
7770970,1663456026,3353297.89782,72696779.370704,21.679189140327985
7770978,1663456216,3353347.89782,72695698.679191,21.678543620973603
7770994,1663456519,3354133.89782,72678714.430951,21.668399844796927
7771012,1663456857,3354193.89782,72677418.25039,21.667625803512855
7771045,1663457715,3354198.513,72677518.250383,21.66762580351278
7771127,1663459482,3354661.483454,72667518.250383,21.661654568962245
7771294,1663462715,3354684.635332,72667018.250383,21.66135602883322
7771434,1663465230,3359044.513531,72761459.124293,21.66135602883296
7771518,1663467308,3359264.513531,72756708.232687,21.658523149822088
7771671,1663470683,3357813.349866,72725278.170834,21.65852314981601
7771740,1663472512,3357399.584285,72734267.795562,21.663869899790814
7771750,1663472708,3357700.303719,72740782.542275,21.663869899796317
7771777,1663473156,3357931.813136,72735782.542275,21.660887293106306
7771959,1663476408,3357859.894184,72737345.091608,21.661816568819063
7772021,1663477765,3357959.894184,72735185.472619,21.66052834597478
7772141,1663480389,3357894.510401,72736606.009102,21.6613731562448
7772437,1663486338,3366746.310984,72928348.164635,21.661373156244792
7772492,1663487279,3367672.645767,72908348.164635,21.6494760131384
7772654,1663490838,3368672.645767,72886770.025262,21.636643773282604
7772732,1663492750,3368756.090356,72884970.025262,21.63557350854681
7772799,1663494157,3378053.453395,72684970.025262,21.5168205678369
7772832,1663494893,3374128.73913,72769770.025262,21.56698088645701
7773098,1663500989,3366978.571782,72924770.025262,21.658816196940034
7773112,1663501212,3367256.451667,72918770.025262,21.65524695606796
7773143,1663501655,3368256.451667,72897186.134751,21.642409709828687
7773179,1663502534,3368306.451667,72896107.276595,21.641768147467157
7773225,1663503276,3237675.481138,75846107.276595,23.426099285879047
7773229,1663503305,3301973.341022,74373550.170677,22.52397051384355
7773232,1663503332,3261657.535984,75295612.610172,23.08507615513849
7773236,1663503398,3258557.826013,75367703.292521,23.129159375617697
7773243,1663503585,3256029.812963,75426395.583445,23.16514280156627
7773248,1663503615,3248338.625371,75605522.274793,23.275135690681857
7773304,1663504681,3246992.863528,75636952.336655,23.29446214257217
7773345,1663505426,3247018.698432,75636352.336655,23.29409201529395
7773356,1663505665,3247088.698432,75634726.676915,23.29308919508068
7773399,1663506382,3247106.698432,75634308.661447,23.292831337501216
7773418,1663506874,3247349.757757,75628664.527446,23.289349829592737
7773452,1663507474,3252349.757757,75512745.066275,23.217904189478304
7773492,1663508288,3257049.757757,75404104.815051,23.15104478691747
7773522,1663508924,3257549.757757,75392565.785304,23.14394910032499
7773535,1663509396,3257957.184359,75383165.785304,23.138169570554243
7773584,1663510253,3259557.184359,75346273.840681,23.11549378615919
7773604,1663510650,3254658.324608,75233034.278544,23.115493786158112
7773610,1663510801,3257158.324608,75175462.99983,23.080076406441616
7773614,1663510866,3257203.324608,75174427.526465,23.079439640296982
7773624,1663511090,3257653.324608,75164074.361925,23.073073428084815
7773639,1663511408,3261040.324608,75086240.988737,23.025241491842912
7773642,1663511454,3261187.324608,75082866.584024,23.023168898477515
7773650,1663511617,3261213.463939,75082266.584024,23.02280038220411
7773663,1663511861,3261413.463939,75077676.118303,23.019981044546032
7773665,1663511901,3261663.463939,75077676.118303,23.018216608906133
7773675,1663512227,3262103.463939,75067579.844948,23.012016839681618
7773708,1663512942,3262503.463939,75058403.77443,23.006382860298288
7773866,1663516272,3260814.242829,75097403.77443,23.030261211468886
7773874,1663516470,3261069.242829,75091549.132439,23.026665041707783
7773877,1663516489,3260911.674621,75095188.496197,23.028893754052675
7773883,1663516599,3261042.34296,75092188.496197,23.027051046518128
7773886,1663516626,3253963.691697,75256035.09011,23.12749686855376
7773894,1663516981,3253993.691697,75255343.353038,23.127071065030663
7773903,1663517124,3256213.691697,75204190.076544,23.095594207562826
7773934,1663517732,3253795.425382,75148338.779025,23.095594207556083
7773940,1663517806,3253895.425382,75146036.218836,23.094176792732675
7773957,1663518091,3256068.433872,75096036.218836,23.063408446097824
7773972,1663518458,3256148.433872,75094196.726439,23.06227687450411
7773974,1663518504,3256198.433872,75093047.089538,23.06156968457343
7774025,1663519670,3251312.007326,75206244.709538,23.131045110429255
7774037,1663519988,3252312.007326,75183190.127146,23.11684425042616
7774097,1663521197,3252412.007326,75180885.448425,23.11542488438777
7774124,1663521845,3252467.007326,75179617.935472,23.114644288822642
7774176,1663522832,3252208.230943,75185617.935472,23.118328408409266
7774197,1663523430,3252003.357111,75190368.827078,23.121245758453114
7774217,1663523922,3254003.357111,75144293.31472,23.092875165757455
7774274,1663525108,3254654.992299,75129293.323894,23.083642813650336
7774295,1663525503,3255654.992299,75106285.97986,23.06948560505278
7774332,1663526066,3256525.213663,75086275.97986,23.0571763009326
7774427,1663527896,3257040.213663,75074439.023731,23.049896255133806
7774550,1663530167,3257140.213663,75074439.023731,23.049188582306016
7774593,1663531089,3257128.456245,75074168.024769,23.04918858230071
7774600,1663531223,3257128.891406,75074158.024769,23.049182432679796
7774675,1663532833,3258328.891406,75046592.108347,23.03223358031352
7774732,1663534082,3084068.747153,79304628.532448,25.714286883408995
7774732,1663534082,3060572.897859,79911615.932532,26.110018810018722
7774733,1663534095,3124068.747153,78292234.014531,25.06098308043945
7774734,1663534119,3130466.563242,78132705.424622,24.95880529185578
7774739,1663534199,3147064.37867,77721860.161797,24.696622251700965
7774740,1663534253,3157064.37867,77476412.424184,24.540650151969047
7774740,1663534253,3157064.37867,77476412.424184,24.540650151969047
7774744,1663534338,3160762.17867,77386043.776568,24.48334907915497
7774764,1663534716,3157171.563687,77474326.221349,24.539156222119626
7774766,1663534807,3104047.038231,78804268.953733,25.387588520128755
7774768,1663534851,3078673.425387,79456481.091849,25.80867474823545
7774771,1663534873,3084246.425387,79313339.180174,25.715629765290902
7774772,1663534901,3086490.917757,79255835.52246,25.678298635674075
7774778,1663534981,3088445.179228,79205835.52246,25.645860919007344
7774781,1663535016,3090505.179228,79153198.544046,25.61173463680079
7774793,1663535284,3091035.179228,79139667.360889,25.602965599587414
7774802,1663535531,3091085.179228,79138391.073637,25.602138564619512
7774808,1663535622,3091685.179228,79123078.839618,25.592217270768558
7774810,1663535718,3091888.179228,79117899.544225,25.58886187274069
7774841,1663536388,3091927.376818,79116899.544225,25.588214049725416
7774844,1663536458,3092987.376818,79089866.647691,25.57070463347865
7774848,1663536599,3113040.995776,78581903.374257,25.24281031983923
7774854,1663536693,3113139.995776,78579411.912146,25.24120727585809
7774859,1663536779,3111555.107893,78619557.208112,25.266966028877277
7774867,1663536921,3109110.114278,78687067.492571,25.308549585045423
7774874,1663537060,3109577.114278,78675285.621565,25.30095981872194
7774882,1663537284,3110377.114278,78655110.750826,25.28796601214831
7774893,1663537449,3110477.114278,78652589.621427,25.286342490799434
7774897,1663537500,3110635.786501,78648589.621427,25.283766734354618
7774921,1663538016,3110715.128677,78646589.621427,25.28247890538139
7774930,1663538184,3110904.128677,78641825.856647,25.279411580610702
7774959,1663538734,3112591.128677,78599330.403971,25.252057579878624
7774971,1663539042,3117841.128677,78467376.750032,25.167214592274053
7774978,1663539226,3118361.128677,78454331.228531,25.158834397674827
7774979,1663539247,3117780.95698,78439734.784871,25.15883439767067
7774982,1663539403,3122780.95698,78314518.203389,25.078453878854805
7774985,1663539538,3123500.669431,78296614.647049,25.06694345012325
7774988,1663539582,3124000.669431,78284120.76972,25.05893213652177
7774990,1663539624,3124025.669431,78283496.18082,25.058531671757457
7774993,1663539709,3126510.669431,78221461.738108,25.018773325454116
7774999,1663539801,3127515.669431,78196401.333883,25.00272088104663
7775009,1663539956,3122800.750898,78314820.371333,25.078391680549135
7775014,1663540098,3119901.914616,78282934.105244,25.091472824356124
7775022,1663540243,3120061.819184,78278934.105244,25.088904849236783
7775029,1663540330,3120768.593294,78261259.105244,25.077559186353678
7775034,1663540433,3120800.710635,78260456.105244,25.07704379794251
7775048,1663540831,3118744.741061,78188882.85626,25.070625956281393
7775063,1663541179,3125044.741061,78031728.254319,24.969795545335472
7775106,1663541953,3127044.741061,77981970.231147,24.937913169956076
7775223,1663543861,3124164.667368,78054075.787006,24.98398263135209
7775244,1663544153,3124324.667368,78050090.545584,24.981427622032353
7775259,1663544489,3126324.667368,78000309.350157,24.949523049960177
7775276,1663545033,3126524.667368,77995334.732547,24.946335957811506
7775284,1663545252,3127112.667368,77980713.033968,24.93696944395742
7775322,1663546014,3127168.667368,77979320.777948,24.936077670405847
7775419,1663547760,3129181.11812,77929320.777948,24.9040620648918
7775428,1663547942,3129382.505626,77924320.777948,24.900861635755856
7775455,1663548343,3129240.838384,77916566.708079,24.899511009934475
7775467,1663548696,3128886.030054,77925428.850246,24.905166919391156
7775483,1663549127,3128936.030054,77924187.347455,24.90437215685428
7775507,1663549760,3128956.167391,77923687.347455,24.90405207958847
7775520,1663550055,3126955.764816,77973687.347455,24.935973903053668
7775640,1663552475,3149455.764816,77961258.745835,24.753882755482902
7775646,1663552576,3146401.344882,78037168.626835,24.80203892417343
7775726,1663554098,3149801.344882,77953185.155537,24.748603680102033
7775730,1663554183,3149895.014882,77950873.97696,24.747133986584682
7775887,1663557295,3150105.014882,77945693.013891,24.743839537302147
7775948,1663558291,3150325.014882,77940266.078002,24.740388915370804
7776028,1663560001,3150730.480511,77930266.078002,24.73403122229703
7776031,1663560099,3151744.600376,77905266.078002,24.71814057164022
7776083,1663560963,3148516.021728,77985392.752691,24.7689362907832
7776219,1663563983,3148671.021728,77981565.273111,24.76650140169756
7776286,1663565360,3150961.021728,77925061.102454,24.730569678618103
7776324,1663566179,3150967.021728,77924913.164468,24.730475637200968
7776331,1663566300,3150972.965811,77925060.164467,24.73047563720071
7776410,1663568059,3150972.965852,77925060.163467,24.730475636561557
7776440,1663568727,3151094.643372,77922060.163467,24.728568634829156
7776447,1663568923,3151379.643372,77915034.297879,24.724102810573886
7776531,1663570974,3151178.03116,77920034.297879,24.727271365621753
7776611,1663572493,3151360.574606,77915534.297879,24.724411076831604
7776625,1663572849,3151381.574606,77915016.646324,24.724082057903537
7776659,1663573380,3147354.222377,78015016.646324,24.7874916943426
7776669,1663573565,3147392.222377,78014077.558718,24.786894052816702
7776696,1663574150,3147492.222377,78011606.383661,24.7853214152651
7776758,1663575236,3152492.255582,77888246.115241,24.706879446674993
